the,and,of,to,a,in,i,he,was,that,it,his,had,with,you,as,for,her,she,but,at,not,on,is,be,him,my,have,they,said,by,me,all,this,which,from,were,so,one,there,when,we,no,would,if,or,their,an,them,what,been,who,out,up,are,then,could,will,into,man,do,more,now,very,little,upon,some,your,about,like,time,did,than,mr,see,down,know,before,any,only,well,over,after,other,made,came,good,two,never,come
0.09771282232426705,0.07298657718120806,0.062168844931119745,0.05055634051571883,0.04865771812080537,0.033910279053338044,0.02834687389614977,0.04896679618509361,0.02203285058283292,0.04057753444012716,0.024637937124690923,0.02653655951960438,0.010464500176616036,0.013290356764394207,0.013246202755210172,0.01412928293889085,0.019339456022606852,0.0021193924408336277,0.002958318615330272,0.012495584599081597,0.009846344048039562,0.012009890498057224,0.009802190038855529,0.02450547509713882,0.008610031790886612,0.006137407276580713,0.006490639350052985,0.011480042387848817,0.006446485340868951,0.0026933945602260687,0.006049099258212645,0.005342635111268103,0.00688802543270929,0.007285411515365595,0.004812787001059696,0.005519251148004238,0.0042387848816672555,0.007550335570469799,0.010111268103143766,0.008300953726598375,0.008124337689862239,0.004371246909219357,0.0032232426704344756,0.006358177322500883,0.006358177322500883,0.006932179441893324,0.0022077004592016957,0.006976333451077358,0.0027375485694101026,0.005254327092900035,0.005077711056163899,0.008654185800070647,0.0045478629459554925,0.0045478629459554925,0.006358177322500883,0.0044595549275874245,0.0037089367714588485,0.003797244789826916,0.0043270929000353234,0.008389261744966443,0.0045037089367714585,0.00384139879901095,0.002781702578594136,0.0031790886612504416,0.0036206287530907806,0.001457082303073119,0.0037089367714588485,0.001942776404097492,0.0025609325326739667,0.0020310844224655598,0.0041946308724832215,0.003929706817379018,0.0031349346520664076,0.0003973860826563052,0.0026050865418580007,0.0025167785234899327,0.0027375485694101026,0.0016336983398092548,0.003399858707170611,0.003885552808194984,0.0012363122571529496,0.0037530907806428825,0.0027375485694101026,0.001898622394913458,0.0027375485694101026,0.0032673966796185096,0.0026492405510420347,0.0011038502296008479,0.0042387848816672555,0.0026492405510420347
0.095625892848466,0.06500422736416556,0.042623492483066246,0.06086432590548197,0.04608312844384408,0.028950155975160593,0.023993935918990097,0.025850088920418655,0.028775230561413397,0.023109590771712617,0.01848378538595349,0.018172806872625145,0.018804481977823344,0.017181562861391046,0.015267101388713424,0.025577982721256352,0.02263340492317859,0.024071680547322182,0.020096986423844276,0.01633609002827961,0.013663618429364146,0.011739438878145013,0.013605309958115082,0.008658807980486098,0.014509091262475583,0.006880399607389627,0.006384777601772577,0.00904753112214653,0.006258442580732938,0.008406137938406819,0.007997978639663365,0.005344943197830925,0.007278840827591569,0.007074761178219842,0.006860963450306606,0.007055325021136821,0.00516029970554222,0.006598575329685815,0.004936783899087472,0.006200134109483873,0.007959106325497322,0.004188491851391143,0.00868796221611063,0.007016452706970777,0.009756950855676816,0.004101029144517546,0.004305108793889272,0.004596651150134595,0.003323582861196684,0.006656883800934879,0.006588857251144303,0.004596651150134595,0.004849321192213875,0.005189453941166752,0.0037803325526476906,0.00251698234225129,0.00516029970554222,0.0028473970126626563,0.003935821809311863,0.003080630897658915,0.0035956890603589856,0.004917347742004451,0.0029251416409947426,0.0033527370968212166,0.003945539887853374,0.0009718078541510772,0.003556816746192943,0.0048104488780478325,0.004791012720964811,0.00603492677427819,0.002050514572258773,0.0016520733520568314,0.004888193506379919,0.0009815259326925881,0.004305108793889272,0.0023906473212116502,0.0034887901964023673,0.002915423562453232,0.0037900506311892013,0.0031000670547419364,0.003158375525991001,0.0018464349228870468,0.002507264263709779,0.002740498148706038,0.0027113439130815055,0.0021768495932984132,0.002827960855579635,0.0015063021739341697,0.003537380589109921,0.004217646087015675
0.1580501500629296,0.07730661245038242,0.06075128279601123,0.060654468002710814,0.061719430729015395,0.031513215219285504,0.01573240391131765,0.02904443799012489,0.01360247845870849,0.017329848000774518,0.011569367799399748,0.03572465872785362,0.011085293832897667,0.017233033207474102,0.01757188498402556,0.013844515441959531,0.016071255687869105,0.006922257720979766,0.004114628715267693,0.009923516313292672,0.009923516313292672,0.012005034369251622,0.011617775196049956,0.010020331106593087,0.009536257140091006,0.012634330525704328,0.00706747991093039,0.007841998257333721,0.009487849743440798,0.004937554458321232,0.013747700648659116,0.004017813921967276,0.006583405944428309,0.00551844321812373,0.007406331687481847,0.008810146190337884,0.005276406234872688,0.005421628424823313,0.008180850033885178,0.0019847032626585342,0.00837447962048601,0.00261399941911124,0.004792332268370607,0.005082776648271856,0.005954109787975602,0.0025171846258108237,0.007696776067383096,0.008277664827185593,0.005615258011424145,0.004211443508568109,0.0026624068157614484,0.007406331687481847,0.004114628715267693,0.0048407396650208155,0.0051795914415722726,0.0014522218995062445,0.0025171846258108237,0.005082776648271856,0.005808887598024978,0.004114628715267693,0.0048407396650208155,0.002129925452609159,0.0017910736760577016,0.003243295575563946,0.0016458514861070772,0.004550295285119566,0.003582147352115403,0.006099331977926227,0.0019847032626585342,0.0009197405363539549,0.0028076290057120726,0.0012101849162552039,0.0024203698325104077,0.00014522218995062446,0.0019847032626585342,0.0024203698325104077,0.0010649627263045794,0.001936295866008326,0.0014038145028560363,0.0033401103688643625,0.0015006292961564527,0.0012101849162552039,0.002468777229160616,0.0021783328492593667,0.003582147352115403,0.002856036402362281,0.0017426662794074934,0.0024203698325104077,0.0011133701229547874,0.00130699970955562
0.1596677434240886,0.0864482387325027,0.031995077680356865,0.05799107829564682,0.053068758652515,0.02153514843870174,0.01738194123980926,0.03368712505768343,0.02045839101676665,0.02153514843870174,0.016151361329026302,0.02722658052607291,0.011844331641285956,0.012921089063221043,0.01722811875096139,0.012459621596677434,0.009998461775111522,0.00692201199815413,0.005845254576219043,0.01722811875096139,0.011690509152438086,0.009383171819720043,0.008921704353176435,0.008921704353176435,0.005845254576219043,0.008306414397784956,0.0046146746654360865,0.006460544531610522,0.011536686663590217,0.015536071373634825,0.007844946931241348,0.003537917243501,0.008306414397784956,0.005691432087371173,0.004768497154283956,0.005691432087371173,0.006306722042762652,0.01076757421935087,0.009998461775111522,0.0029226272881095216,0.008306414397784956,0.003230272265805261,0.003230272265805261,0.003076449776957391,0.003076449776957391,0.001692047377326565,0.004922319643131826,0.005076142131979695,0.0044608521765882175,0.006306722042762652,0.003537917243501,0.005076142131979695,0.006306722042762652,0.011075219197046609,0.002461159821565913,0.006614367020458391,0.005229964620827565,0.00692201199815413,0.0055376095985233045,0.006614367020458391,0.005229964620827565,0.0015382248884786955,0.0026149823104137824,0.0027688047992616522,0.003999384710044608,0.0055376095985233045,0.004307029687740348,0.005691432087371173,0.0026149823104137824,0.002153514843870174,0.003076449776957391,0.0036917397323488694,0.003230272265805261,0.00015382248884786957,0.003537917243501,0.007075834487002,0.001076757421935087,0.0023073373327180432,0.001692047377326565,0.003230272265805261,0.001999692355022304,0.001999692355022304,0.003076449776957391,0.0023073373327180432,0.0027688047992616522,0.009690816797415782,0.0013844023996308261,0.0036917397323488694,0.0018458698661744347,0.004307029687740348
0.12778040700425936,0.056633538412998896,0.06988483988010727,0.04716832307935005,0.061997160435399906,0.03959615081243098,0.01719514118946206,0.04511752642372614,0.02492506704527528,0.023347531156333808,0.013566808644896672,0.03754535415680707,0.02255876321186307,0.019876952200662566,0.00536362202240101,0.014986590944943997,0.011358258400378608,0.014513330178261556,0.01482883735604985,0.010884997633696167,0.01656412683388547,0.008518693800283956,0.01782615554503865,0.00709891150023663,0.004574854077930273,0.012935794289320082,0.0025240574223063575,0.005836882789083452,0.00709891150023663,0.001419782300047326,0.009780722511437134,0.004259346900141978,0.009938476100331283,0.006310143555765894,0.003628332544565389,0.011358258400378608,0.004890361255718567,0.004101593311247831,0.006941157911342483,0.006310143555765894,0.003155071777882947,0.0025240574223063575,0.00473260766682442,0.006152389966871746,0.003628332544565389,0.003786086133459536,0.00473260766682442,0.00836094021138981,0.0015775358889414735,0.0025240574223063575,0.007414418678024925,0.003786086133459536,0.007887679444707366,0.006152389966871746,0.0017352894778356208,0.003155071777882947,0.005048114844612715,0.0006310143555765894,0.005205868433506862,0.004574854077930273,0.0012620287111531788,0.0015775358889414735,0.001893043066729768,0.005205868433506862,0.003155071777882947,0.002839564600094652,0.005679129200189304,0.000946521533364884,0.0022085502445180626,0.00473260766682442,0.002839564600094652,0.0029973181889887996,0.0017352894778356208,0.0003155071777882947,0.00236630383341221,0.0025240574223063575,0.002839564600094652,0.0029973181889887996,0.0015775358889414735,0.003628332544565389,0.0006310143555765894,0.00709891150023663,0.003155071777882947,0.00236630383341221,0.0034705789556712416,0.003628332544565389,0.0022085502445180626,0.00236630383341221,0.0022085502445180626,0.0017352894778356208
0.12658695351091823,0.0445962790268224,0.08476062970315314,0.0469507409630211,0.055606851022575135,0.03672498961266793,0.01507317298370343,0.03852546050505517,0.027791884031208164,0.02139790406721758,0.01782004524260191,0.037025068094732466,0.019458935413877474,0.021282489266423527,0.013965190896080514,0.013341950971792622,0.01661973131434375,0.01567332994783251,0.013503531692904297,0.012187802963852084,0.012811042888139975,0.014634596740686026,0.01447301601957435,0.006947971007802041,0.008609944139236415,0.007732791653201607,0.003416278103503993,0.008055953095424957,0.00422418170906237,0.003231614422233507,0.010387332071464845,0.002769955219057292,0.006694058446055122,0.009094686302571441,0.00572457411938507,0.007640459812566364,0.004408845390332856,0.003347029223027561,0.003739439545727344,0.004247264669221181,0.0024006278565163195,0.0017081390517519966,0.00722496652970777,0.006740224366372743,0.005747657079543881,0.003854854346521398,0.0027237892987396705,0.01022575135035317,0.0016850560915931858,0.0063478140436729604,0.006393979963990582,0.0032085314620746964,0.006301648123355339,0.0041780157887447485,0.0033701121831863716,0.003231614422233507,0.004916670513826693,0.002239047135404644,0.004962836434144315,0.004108766908268316,0.0026314574581044275,0.0028392040995337243,0.0015927242509579428,0.0054014126771617195,0.0026083744979456167,0.002769955219057292,0.0033931951433451824,0.0032085314620746964,0.0020313004939753474,0.004455011310650478,0.0026083744979456167,0.004247264669221181,0.002331378976039887,0.012026222242740409,0.0012464798485757815,0.0019158856931812936,0.0026083744979456167,0.0022852130557222657,0.0021236323346105904,0.003139282581598264,0.0017312220119108073,0.0028161211393749135,0.0026083744979456167,0.0025160426573103737,0.0025391256174691844,0.0016158072111167536,0.0019158856931812936,0.0021928812150870227,0.002077466414292969,0.001869719772863672
0.11230610569738808,0.06762359775219413,0.05615305284869404,0.060173005282764716,0.043524930019152655,0.03386441605455349,0.017616231347210236,0.03613747816387094,0.027866057710521332,0.02683476101277545,0.017700418832740514,0.02414076147580662,0.0293814324500663,0.01900532485845979,0.01281754467198451,0.017426809504767115,0.013154294614105614,0.033717087954875505,0.026750573527245174,0.014206638183234062,0.015743059794161598,0.009786795192894576,0.014985372424389114,0.004525077347252331,0.008923873466209249,0.007703154926020247,0.004293561762044072,0.007808389282933092,0.0071980300128385915,0.0035990150064192958,0.006671858228274367,0.0027781870224991055,0.0057037021446761935,0.0057037021446761935,0.005893123987119314,0.006882326942100057,0.007787342411550523,0.006566623871361522,0.007050701913160608,0.004630311704165176,0.005135436617346832,0.0026939995369688295,0.005514280302233073,0.0053459053311725215,0.00785048302569823,0.004146233662366089,0.00620882705785785,0.006250920800622987,0.00248353082314314,0.006356155157535832,0.00742954559804685,0.005724749016058763,0.004525077347252331,0.004861827289373435,0.0017889840675183635,0.0029676088649422264,0.003220171321533054,0.0013890935112495528,0.005030202260433986,0.002125734009639467,0.0027571401511165363,0.0029044682507945196,0.0015364216109275356,0.0016627028392229494,0.00309389009323764,0.0005261717845642245,0.00206259339549176,0.0025887651800559847,0.003914718077157831,0.004567171090017469,0.0016837497106055184,0.002378296466230295,0.0027150464083513987,0.0014101403826321218,0.0029676088649422264,0.003178077578767916,0.002104687138256898,0.002209921495169743,0.002567718308673416,0.0035569212636541577,0.0014101403826321218,0.002441437080378002,0.004314608633426641,0.0026729526655862607,0.0030728432218550712,0.0017258434533706565,0.0015153747395449666,0.002357249594847726,0.0026308589228211227,0.0017889840675183635
0.07262602926366922,0.07860908713938748,0.04635388898761922,0.06883478466915467,0.0377643504531722,0.026153663882471416,0.05944553047805225,0.01709021977371009,0.02843433445885907,0.020229844203542444,0.016764409691368994,0.012558497719329424,0.014750311000533143,0.01741602985605118,0.01753450624962976,0.019518985842070968,0.018482317398258397,0.019518985842070968,0.01655707600260648,0.01972631953083348,0.011788401161068657,0.01655707600260648,0.007434393697055862,0.006575439843611161,0.014069071737456312,0.005568390498193235,0.025265090930632072,0.010248208044547125,0.007582489189029086,0.0043243883656181505,0.007582489189029086,0.01119601919317576,0.007523250992239796,0.004472483857591375,0.005242580415852141,0.007197440909898703,0.007078964516320123,0.01125525738996505,0.005035246727089627,0.003820863692909188,0.0059830578757182635,0.0049463894319056925,0.007375155500266572,0.010929447307623956,0.00888572951839346,0.01078135181565073,0.006308867958059357,0.0039689591848824125,0.005331437711036076,0.005361056809430721,0.003998578283277057,0.0025176233635448137,0.0025472424619394584,0.002458385166755524,0.0026360997571233933,0.0032581008234109352,0.007019726319530834,0.004827913038327114,0.002724957052307328,0.0008293347550500563,0.0041466737752502815,0.004827913038327114,0.002606480658728748,0.00438362656240744,0.005064865825484272,0.0034950536105680945,0.004709436644748534,0.0036727682009359635,0.003791244594514543,0.003850482791303833,0.002606480658728748,0.003524672708962739,0.003791244594514543,0.0009181920502339909,0.003909720988093122,0.0010070493454179255,0.0025768615603341035,0.002014098690835851,0.002606480658728748,0.003909720988093122,0.0025176233635448137,0.0015105740181268882,0.002458385166755524,0.0019252413956519165,0.0021621941828090753,0.001362478526153664,0.002428766068360879,0.001569812214916178,0.0036727682009359635,0.0021029559860197855
0.10608115155940336,0.053996731685268244,0.049720107089461424,0.0566044296095407,0.05079795556482737,0.03136191370258336,0.05879489586592956,0.020687736865894788,0.024477591182504085,0.025555439657870032,0.0181148082472793,0.01585480337957651,0.011160947115886095,0.016237265741803137,0.022113278397830394,0.010326483780118911,0.012760335176106533,0.01488126282118146,0.013733875734501582,0.013872952957129446,0.014290184625013039,0.017454191439796946,0.013108028232676193,0.019818504224470637,0.010256945168804979,0.005041549320260075,0.01954034977921491,0.015055109349466292,0.006362782935224784,0.004102778067521992,0.008275094746357915,0.009318173916066897,0.007405862104933765,0.0033378533430687388,0.007510170021904662,0.008344633357671848,0.007058169048364104,0.005563088905114565,0.006119397795626021,0.005736935433399395,0.0036855463996383992,0.008692326414241508,0.005145857237230973,0.005771704739056361,0.004520009735405584,0.00438093251277772,0.004172316678835924,0.0073710927992767985,0.0024686207016445883,0.00744063141059073,0.005563088905114565,0.003998470150551094,0.0049372414032891766,0.004485240429748618,0.007336323493619832,0.0028858523695281806,0.0028510830638712147,0.008657557108584542,0.004346163207120754,0.002086158339417962,0.00455477904106255,0.002399082090330656,0.002433851395987622,0.003268314731754807,0.00253815931295852,0.0039637008448941274,0.002329543479016724,0.005006780014603108,0.003442161260039637,0.005319703765515803,0.0038246236222662633,0.0030596988978130106,0.0020166197281040296,0.00013907722262786412,0.002329543479016724,0.002294774173359758,0.0027467751469003165,0.001216925697993811,0.0014603108375925732,0.003998470150551094,0.0020166197281040296,0.0018775425054761655,0.0027467751469003165,0.002260004867702792,0.0017732345885052676,0.0017036959771913355,0.0017732345885052676,0.0020166197281040296,0.002260004867702792,0.0015993880602204373
0.14113345521023765,0.07970749542961608,0.03948811700182815,0.05996343692870201,0.03473491773308958,0.029250457038391225,0.016453382084095063,0.04460694698354662,0.02486288848263254,0.019378427787934187,0.013893967093235832,0.03254113345521024,0.017184643510054845,0.014990859232175503,0.01316270566727605,0.009872029250457038,0.018647166361974405,0.02486288848263254,0.02010968921389397,0.016087751371115174,0.01206581352833638,0.01060329067641682,0.01243144424131627,0.008043875685557587,0.004753199268738574,0.02522851919561243,0.008043875685557587,0.006581352833638025,0.005850091407678245,0.009140767824497258,0.008775137111517367,0.005850091407678245,0.005118829981718464,0.007312614259597806,0.006946983546617916,0.007312614259597806,0.003656307129798903,0.009140767824497258,0.0043875685557586835,0.003656307129798903,0.006946983546617916,0.0021937842778793418,0.006215722120658135,0.0040219378427787935,0.0043875685557586835,0.0010968921389396709,0.0032906764168190127,0.0032906764168190127,0.003656307129798903,0.008775137111517367,0.0018281535648994515,0.01170018281535649,0.008043875685557587,0.005118829981718464,0.0007312614259597807,0.0043875685557586835,0.0032906764168190127,0.006215722120658135,0.005850091407678245,0.0014625228519195613,0.003656307129798903,0.002559414990859232,0.002559414990859232,0.0021937842778793418,0.0029250457038391227,0.0007312614259597807,0.0032906764168190127,0.008043875685557587,0.0021937842778793418,0.0021937842778793418,0.002559414990859232,0.0010968921389396709,0.0029250457038391227,0.00036563071297989033,0.003656307129798903,0.0032906764168190127,0.0010968921389396709,0.0029250457038391227,0.00036563071297989033,0.003656307129798903,0.00036563071297989033,0.0007312614259597807,0.0029250457038391227,0.0010968921389396709,0.0029250457038391227,0.0043875685557586835,0.0010968921389396709,0.0029250457038391227,0.00036563071297989033,0.002559414990859232
0.07464247431305393,0.05490339616722006,0.043739705613218646,0.06617166461868285,0.045909696985542106,0.025124839865094513,0.03709900912442155,0.03704672017569087,0.020915579492274308,0.020105100786948677,0.021046301864101023,0.018327276530105362,0.014013438259823787,0.015817406991032446,0.036549975162749354,0.016706319119454104,0.015294517503725588,0.028340610212031686,0.03589636330361578,0.015555962247379016,0.013359826400690214,0.010379356323041124,0.008444665220005752,0.004810583283223091,0.012418625323537871,0.009804177887003582,0.005176605924337891,0.008732254438024523,0.008392376271275067,0.0034772150905906037,0.004941305655049805,0.008261653899448352,0.00888912128421658,0.009202854976600696,0.0019085466286700306,0.00543805066799132,0.005699495411644749,0.008183220476352324,0.005751784360375435,0.0042876937959162335,0.007137441501738608,0.005072028026876519,0.005882506732202149,0.0036863708855133467,0.010039478156291668,0.004339982744646919,0.0027451698083610027,0.005202750398703234,0.0028497477058223746,0.01105911265654004,0.004993594603780491,0.002928181128918403,0.005045883552511177,0.004183115898454862,0.002483725064707574,0.00444456064210829,0.00444456064210829,0.0015163795131898873,0.002692880859630317,0.0032942037700332033,0.008104787053256294,0.004026249052262804,0.0024052916416115455,0.001594812936285916,0.00643154069387435,0.004130826949724176,0.004418416167742948,0.0064576851682396925,0.009307432874062067,0.005150461449972548,0.002954325603283746,0.003790948782974718,0.0030327590263797746,0.0009934900258830295,0.0034772150905906037,0.0024575805903422313,0.005150461449972548,0.0025360140134382597,0.004130826949724176,0.003163481398206489,0.006170095950220921,0.0032419148213025176,0.0035033595649559468,0.003163481398206489,0.001986980051766059,0.002640591910899631,0.0029020366545530604,0.0016732463593819445,0.0037386598342440324,0.0024575805903422313
0.12046065259117082,0.08143314139475367,0.05530390275111964,0.05236084452975048,0.043531669865643,0.030479846449136275,0.025515035188739602,0.02671785028790787,0.029353806781829816,0.01962891874600128,0.0181445937300064,0.018528470889315418,0.017914267434420986,0.019961612284069098,0.013896353166986564,0.013026231605886117,0.016097248880358284,0.02490083173384517,0.02090850927703135,0.012463211772232885,0.010441458733205374,0.015047984644913628,0.007293666026871401,0.017069737683941138,0.010595009596928983,0.005399872040946897,0.009955214331413947,0.010646193218170185,0.013793985924504159,0.0029942418426103646,0.006705054382597568,0.003352527191298784,0.0067306461932181705,0.0063723608445297505,0.0051439539347408825,0.006833013435700576,0.010057581573896354,0.006065259117082534,0.005886116442738324,0.005962891874600128,0.006065259117082534,0.005988483685220729,0.00527191298784389,0.006065259117082534,0.005630198336532309,0.004069097888675624,0.009904030710172745,0.005118362124120281,0.004197056941778631,0.004376199616122841,0.0058605246321177225,0.004222648752399232,0.0021753039027511195,0.00199616122840691,0.006935380678182982,0.00399232245681382,0.004222648752399232,0.010134357005758158,0.0036596289187460014,0.0020985284708893155,0.003352527191298784,0.002891874600127959,0.0021497120921305183,0.004325015994881638,0.00345489443378119,0.0033013435700575814,0.0026615483045425463,0.004760076775431862,0.0023032629558541267,0.004017914267434421,0.001253998720409469,0.003122200895713372,0.0021753039027511195,2.5591810620601408e-05,0.0023288547664747283,0.0014587332053742803,0.0014331413947536787,0.0016378758797184901,0.001893793985924504,0.003071017274472169,0.0016634676903390915,0.0016378758797184901,0.0018426103646833013,0.0012028150991682661,0.0027895073576455535,0.0016378758797184901,0.002380038387715931,0.0017402431222008957,0.002431222008957134,0.0020985284708893155
0.10673055979089523,0.07224279387206854,0.04712117911856531,0.04719378494155231,0.0447977927829812,0.034778189210774704,0.030712263123502503,0.04407173455311116,0.029550569955710447,0.024032527408698177,0.020329630436360997,0.028461482610905395,0.019313148914542947,0.014956799535322732,0.0244681623466202,0.014811587889348726,0.012706019022725622,0.019313148914542947,0.019530966383503958,0.011689537500907572,0.017207580047919842,0.007768823059609381,0.011326508385972555,0.00631670659986931,0.00834966964350541,0.009293545342336455,0.004574166848181224,0.007841428882596384,0.008131852174544398,0.0015973281057140782,0.004646772671168227,0.006679735714804328,0.008131852174544398,0.005227619255064256,0.0030494445654541493,0.0056632541929862775,0.007914034705583387,0.006461918245843317,0.006824947360778335,0.007478399767661366,0.010382632687141508,0.0038481086183111885,0.003122050388441153,0.003775502795324185,0.006607129891817324,0.0026864154505191317,0.002613809627532128,0.0037028969723371815,0.0028316270964931388,0.005372830901038263,0.006098889130908299,0.0037028969723371815,0.007115370652726349,0.007841428882596384,0.005082407609090249,0.002613809627532128,0.0035576853263631744,0.00225078051259711,0.004864590140129238,0.0020329630436360996,0.00450156102519422,0.003993320264285196,0.0018877513976620925,0.00428374355623321,0.004937195963116242,0.0020329630436360996,0.0031946562114281564,0.002613809627532128,0.007623611413635374,0.0058810716619472885,0.001669933928701082,0.003485079503376171,0.003122050388441153,0.0005808465838960284,0.002976838742467146,0.0057358600159732815,0.0025412038045451247,0.0028316270964931388,0.0028316270964931388,0.002976838742467146,0.0023959921585711176,0.005082407609090249,0.004065926087272199,0.001306904813766064,0.002105568866623103,0.002976838742467146,0.00225078051259711,0.0014521164597400711,0.003775502795324185,0.003485079503376171
0.12330475448168356,0.06593920498830866,0.03780202650038971,0.05300077942322681,0.04731098986749805,0.027279812938425563,0.028682774746687453,0.008807482462977396,0.02564302416212003,0.018394388152766953,0.029540140296180826,0.007248636009353078,0.013717848791893998,0.013250194855806703,0.022213561964146533,0.019641465315666407,0.011067809820732659,0.015822291504286826,0.040841777084957134,0.012626656274356976,0.01613406079501169,0.009041309431021044,0.010678098207326578,0.005767731878409977,0.010600155884645362,0.0017926734216679658,0.00436477007014809,0.005845674201091193,0.00989867498051442,0.03156664068589244,0.004442712392829306,0.0035853468433359316,0.012236944660950896,0.008261886204208885,0.0034294621979734994,0.0024162120031176928,0.006313328137178488,0.0102883865939205,0.0064692127825409194,0.005378020265003897,0.006157443491816056,0.002260327357755261,0.006391270459859704,0.006391270459859704,0.007092751363990647,0.005845674201091193,0.004053000779423227,0.00436477007014809,0.0037412314886983633,0.008807482462977396,0.0024162120031176928,0.0047544816835541695,0.0074045206547155105,0.006703039750584568,0.0035853468433359316,0.005533904910366329,0.005066250974279034,0.002572096648480125,0.005066250974279034,0.0001558846453624318,0.004598597038191738,0.0026500389711613405,0.0028059236165237722,0.01083398285268901,0.009197194076383476,0.0019485580670303975,0.003819173811379579,0.004676539360872954,0.0065471551052221355,0.0056118472330475445,0.003897116134060795,0.004130943102104443,0.0018706157443491816,7.79423226812159e-05,0.0037412314886983633,0.005923616523772409,0.0032735775526110678,0.0016367887763055339,0.0028838659392049883,0.003897116134060795,0.0032735775526110678,0.002494154325798909,0.0032735775526110678,0.0021044427123928294,0.002260327357755261,0.00303975058456742,0.0018706157443491816,0.0018706157443491816,0.0035074045206547155,0.0032735775526110678
0.12031738765545129,0.08197909514000153,0.0630960555428397,0.05275806820782788,0.04835202563515679,0.02933546959639887,0.03738460364690623,0.018043793392843517,0.024719615472648202,0.027256427862973984,0.02016098268101015,0.014534218356603342,0.013885709925993743,0.017433432516975662,0.004081788357366293,0.019722285801480124,0.01443884946974899,0.008888380254825665,0.00759136339360647,0.012188143739986267,0.012188143739986267,0.010986495765621425,0.013332570382238498,0.01375219348439765,0.008545052262149997,0.005149919890135042,0.011196307316701,0.009002822919050888,0.008030060273136491,0.003147173266193637,0.00865949492637522,0.005092698558022431,0.006637674525062943,0.007629510948348211,0.010166323338673991,0.008850232700083924,0.008793011367971313,0.00722896162355993,0.006332494087129015,0.006198977645532921,0.005741206988632029,0.017929350728618294,0.004024567025253681,0.004558632791638056,0.004024567025253681,0.0065613794155794615,0.004615854123750668,0.006103608758678569,0.003433279926756695,0.004196231021591516,0.004444190127412833,0.006008239871824216,0.004768444342717632,0.005951018539711604,0.004787518120088503,0.004959182116426337,0.004482337682154574,0.004577706569008927,0.003910124361028458,0.0031090257114518957,0.0027084763866636148,0.0036430914778362708,0.003070878156710155,0.00471122301060502,0.004158083466849775,0.004787518120088503,0.0036621652552071412,0.001010910200656138,0.0038147554741741053,0.005188067444876783,0.002059967956054017,0.0032806897077897307,0.0019645990691996643,0.0013542381933318074,0.002307927061875334,0.004177157244220645,0.0014496070801861601,0.002384222171358816,0.0019645990691996643,0.002250705729762722,0.002002746623941405,0.002307927061875334,0.0031662470435645075,0.002422369726100557,0.002307927061875334,0.0027275501640344852,0.0036621652552071412,0.0027275501640344852,0.0019455252918287938,0.0015068284122987717
0.08843370538452104,0.03360726113087207,0.05593033239298418,0.05212805102416288,0.04010793572917944,0.0338525696062799,0.006623328836011284,0.059364651048693734,0.03520176622102294,0.030418250950570342,0.028333128909603825,0.030908867901385993,0.04967496627008463,0.014473200049061694,0.0056420949343799825,0.017294247516251686,0.01925671531951429,0.02477615601619036,0.02722924077026861,0.013491966147430394,0.015086471237581259,0.005396786458972158,0.00919906782779345,0.0006132711885195633,0.005396786458972158,0.019011406844106463,0.002330430516374341,0.010793572917944316,0.012510732245799093,0.001471850852446952,0.007481908499938673,0.001103888139335214,0.0076045627376425855,0.011652152581871704,0.006623328836011284,0.006378020360603458,0.007481908499938673,0.008095179688458236,0.0076045627376425855,0.008708450876977799,0.006010057647491721,0.0012265423770391267,0.006623328836011284,0.0076045627376425855,0.006500674598307371,0.00367962713111738,0.005396786458972158,0.00735925426223476,0.0038022813688212928,0.007236600024530847,0.01054826444253649,0.003066355942597817,0.002698393229486079,0.003066355942597817,0.0009812339016313013,0.003066355942597817,0.0062553661228995465,0.0008585796639273887,0.003189010180301729,0.001471850852446952,0.0015945050901508646,0.00784987121305041,0.003311664418005642,0.0028210474671899913,0.00367962713111738,0.0006132711885195633,0.0020851220409665154,0.0008585796639273887,0.002698393229486079,0.002207776278670428,0.004538206795044769,0.00183981356555869,0.005764749172083895,0.00012265423770391266,0.0019624678032626026,0.000367962713111738,0.001471850852446952,0.002575738991782166,0.003311664418005642,0.006623328836011284,0.0013491966147430394,0.0017171593278547774,0.004047589844229118,0.005028823745860419,0.005396786458972158,0.0028210474671899913,0.0013491966147430394,0.0008585796639273887,0.005887403409787808,0.003311664418005642
